Precinct,Total Voters,Kamala Harris,Kamala %,Donald Trump,Trump %,RFK,RFK%,Ward,shape_area,ward_precinct,shape_leng,precinct,ward,geometry,Kamala
9,589,509,86.42%,70,11.88%,10,1.70%,Ward 7,0.0000258168653868,07009,0.0205642638864,9.0,7.0,"POLYGON ((-87.56623799998368 41.752183000245346, -87.56633499996025 41.75715800034152, -87.56149099960993 41.757234000248964, -87.56139499967946 41.752252999876085, -87.56260699981317 41.75223700003755, -87.56259700025134 41.75177899960118, -87.56623299975308 41.75172799994731, -87.56623799998368 41.752183000245346))",86.42
10,707,668,94.48%,33,4.67%,6,0.85%,Ward 7,0.0000421106095291,07010,0.0267130686719,10.0,7.0,"POLYGON ((-87.57111400001105 41.752058999922944, -87.57114200040297 41.753483999986656, -87.57236099996015 41.75346900019423, -87.57246100007507 41.75891999975824, -87.566372999914 41.75898800019609, -87.56623299975308 41.75172799994731, -87.57110599964216 41.75166799987835, -87.57111400001105 41.752058999922944))",94.48
11,507,487,96.06%,20,3.94%,0,0.00%,Ward 7,0.0000373776237212,07011,0.0411369341235,11.0,7.0,"POLYGON ((-87.57381599960867 41.7430370002574, -87.57562800043183 41.744340000090965, -87.56855699990558 41.74442999974473, -87.56863900008972 41.74988200025416, -87.57107700010346 41.74985199977004, -87.57110599964216 41.75166799987835, -87.56623299975308 41.75172799994731, -87.56609699977668 41.742645000166696, -87.57217600042202 41.74256500007477, -87.57260899970555 41.74216899979955, -87.57381599960867 41.7430370002574))",96.06
12,778,723,92.93%,41,5.27%,14,1.80%,Ward 7,0.000053499221382,07012,0.0300265825295,12.0,7.0,"POLYGON ((-87.56614900037602 41.74627700038331, -87.56623299975308 41.75172799994731, -87.56259700025134 41.75177899960118, -87.56260699981317 41.75223700003755, -87.56219799983779 41.75224500040651, -87.56139499967946 41.752252999876085, -87.56138600016374 41.75179500033903, -87.55895999980413 41.75183000015443, -87.55883200019662 41.74455700020547, -87.5661250001686 41.74446100027501, -87.56614900037602 41.74627700038331))",92.93
13,0,0,0.00%,0,0.00%,0,0.00%,Ward 7,0.000068331998648,07013,0.0441015181355,13.0,7.0,"POLYGON ((-87.5575620000862 41.74094099982733, -87.55634899990639 41.74095599961976, -87.5564089999753 41.744592000020816, -87.55883200019662 41.74455700020547, -87.55895999980413 41.75183000015443, -87.551634000109 41.751928000177145, -87.55141800004066 41.744659000412575, -87.55148300034018 41.74346900039409, -87.55173400022392 41.74346700030185, -87.55152300038611 41.74206699959239, -87.55260099973628 41.742823000281305, -87.55516600021072 41.742789999658775, -87.5551310003953 41.74097200035761, -87.55574299983955 41.74096399998864, -87.55570800002414 41.7391439996959, -87.55753499974043 41.7391210004339, -87.5575620000862 41.74094099982733))",0.0
14,537,466,86.78%,59,10.99%,12,2.23%,Ward 7,0.000135765776038,07014,0.0586417649922,14.0,7.0,"POLYGON ((-87.55029500041388 41.74331499958759, -87.55052800036691 41.74347099958704, -87.55148300034018 41.74346900039409, -87.55152499957904 41.75117499962658, -87.551634000109 41.751928000177145, -87.55224599955318 41.751918999762104, -87.54964600016274 41.753478999756105, -87.5480640000535 41.75197699973881, -87.54684100031187 41.751661999601644, -87.54549100010951 41.75195300043065, -87.54501000041114 41.75218999966881, -87.54024099992216 41.751822999831624, -87.53259699995152 41.74885799979687, -87.53087399963533 41.74802299996151, -87.53040699968324 41.74474900006635, -87.55032499999874 41.74467400020501, -87.55029500041388 41.74331499958759))",86.78
15,663,598,90.20%,55,8.30%,10,1.51%,Ward 7,0.0000507933512782,07015,0.0303499972389,15.0,7.0,"POLYGON ((-87.56607299956926 41.74082699996614, -87.5661250001686 41.74446100027501, -87.5564089999753 41.744592000020816, -87.55634899990639 41.74095599961976, -87.5575620000862 41.74094099982733, -87.55753499974043 41.7391210004339, -87.56604800021502 41.73901199990393, -87.56607299956926 41.74082699996614))",90.2
16,286,257,89.86%,29,10.14%,0,0.00%,Ward 7,0.0000190325811263,07016,0.0253561049048,16.0,7.0,"POLYGON ((-87.56604800021502 41.73901199990393, -87.55570800002414 41.7391439996959, -87.55567999963222 41.73779799967798, -87.55508700016486 41.73780800013911, -87.55507999984206 41.737335999956485, -87.5657010004008 41.737197999887826, -87.56602800019203 41.73743299993304, -87.56604800021502 41.73901199990393))",89.86
17,245,212,86.53%,31,12.65%,2,0.82%,Ward 7,0.0000380635483647,07017,0.0284388932318,17.0,7.0,"POLYGON ((-87.56396600043053 41.73413399978432, -87.5659080000541 41.735419999733274, -87.56599699966176 41.737192999657275, -87.55558499974791 41.73732899963369, -87.55549400004804 41.73368000043171, -87.55964900010122 41.73362399964793, -87.56018599968412 41.73323000036429, -87.55986099998512 41.73299500031908, -87.56097900028061 41.732107999884356, -87.56396600043053 41.73413399978432))",86.53
18,146,138,94.52%,7,4.79%,1,0.68%,Ward 7,0.0000303188081633,07018,0.026808077208,18.0,7.0,"POLYGON ((-87.55393199996178 41.72643199983697, -87.55636699983711 41.728187999876354, -87.55673999995099 41.728182999645746, -87.55674700027379 41.728461999921414, -87.56099500011914 41.73153699963285, -87.56103700025733 41.73206199956167, -87.55986099998512 41.73299500031908, -87.56018599968412 41.73323000036429, -87.55970199984739 41.733602000432015, -87.55549400004804 41.73368000043171, -87.55540500044037 41.7300140004458, -87.55263899969003 41.730056999730785, -87.55258199975947 41.72774700022392, -87.55393199996178 41.72643199983697))",94.52
19,845,791,93.61%,44,5.21%,10,1.18%,Ward 7,0.0000432767196916,07019,0.0319292679137,19.0,7.0,"POLYGON ((-87.57254400030536 41.73162600013984, -87.57258999972868 41.73345099976387, -87.56591400033079 41.73354200036306, -87.5659080000541 41.735419999733274, -87.56097900028061 41.732107999884356, -87.56093800018851 41.72994900014629, -87.57249699993656 41.729801999662584, -87.57254400030536 41.73162600013984))",93.61
20,457,425,93.00%,26,5.69%,6,1.31%,Ward 7,0.0000355196495993,07020,0.0243357164716,20.0,7.0,"POLYGON ((-87.57537999978712 41.72346599975611, -87.5755349997404 41.72976099957054, -87.57068299992045 41.729826999916156, -87.57046799989826 41.72252899971363, -87.57535500043286 41.72246899964465, -87.57537999978712 41.72346599975611))",93.0
21,377,354,93.90%,17,4.51%,6,1.59%,Ward 7,0.0000356007517553,07021,0.0248147590094,21.0,7.0,"POLYGON ((-87.57049300015177 41.7232660004256, -87.57068299992045 41.729826999916156, -87.56581400021588 41.72989100016958, -87.56559199987083 41.72264200042803, -87.56535599977951 41.72259199992089, -87.57046799989826 41.72252899971363, -87.57049300015177 41.7232660004256))",93.9
22,450,423,94.00%,21,4.67%,6,1.33%,Ward 7,0.0000356717932846,07022,0.0243447307317,22.0,7.0,"POLYGON ((-87.5656109998477 41.72331199984899, -87.56581400021588 41.72989100016958, -87.56093800018851 41.72994900014629, -87.56072300016626 41.72264899985151, -87.56535599977951 41.72259199992089, -87.56559199987083 41.72264200042803, -87.5656109998477 41.72331199984899))",94.0
23,315,286,90.79%,26,8.25%,3,0.95%,Ward 7,0.0000277213897225,07023,0.0274679420962,23.0,7.0,"POLYGON ((-87.56074300018929 41.7235120000788, -87.56086100023492 41.72776200001635, -87.56099500011914 41.73153699963285, -87.55815400040677 41.729478000009756, -87.55810800008408 41.72765599962475, -87.55672700025082 41.72767499960162, -87.55670600018175 41.72685499955861, -87.5580880000611 41.72684299990459, -87.55807500036094 41.72633499986039, -87.55669299958225 41.72635099969892, -87.55660399997458 41.722700999551535, -87.56072300016626 41.72264899985151, -87.56074300018929 41.7235120000788))",90.79
24,121,104,85.95%,15,12.40%,2,1.65%,Ward 7,0.0000155252612117,07024,0.0227954897082,24.0,7.0,"POLYGON ((-87.55662399999756 41.723563999778825, -87.55669299958225 41.72635099969892, -87.55807500036094 41.72633499986039, -87.5580880000611 41.72684299990459, -87.55670600018175 41.72685499955861, -87.55672700025082 41.72767499960162, -87.55810800008408 41.72765599962475, -87.55815400040677 41.729478000009756, -87.55674700027379 41.728461999921414, -87.55673999995099 41.728182999645746, -87.55636699983711 41.728187999876354, -87.55393199996178 41.72643199983697, -87.5538459995932 41.7227330001279, -87.55660399997458 41.722700999551535, -87.55662399999756 41.723563999778825))",85.95
25,517,470,90.91%,39,7.54%,8,1.55%,Ward 7,0.0000524186383072,07025,0.0294949682762,25.0,7.0,"POLYGON ((-87.55875700033528 41.71334899995645, -87.56064800030492 41.71356299993254, -87.56458600024366 41.71352600002496, -87.56471699998951 41.72260000028985, -87.55969500042391 41.72265900031265, -87.55912400017246 41.72194899994645, -87.55892099980429 41.72135899971811, -87.55875700033528 41.71334899995645))",90.91
26,710,653,91.97%,51,7.18%,6,0.85%,Ward 7,0.0000581772516735,07026,0.0319985933874,26.0,7.0,"POLYGON ((-87.57063899969006 41.71390599956226, -87.5706550004279 41.71527000041027, -87.57091900001183 41.71526800031801, -87.57104000019581 41.720536000436134, -87.57123700028728 41.72068800025108, -87.57167399975526 41.72069000034327, -87.57171599989346 41.7225139999212, -87.56471699998951 41.72260000028985, -87.56458600024366 41.71352600002496, -87.57063100022043 41.713443999840756, -87.57063899969006 41.71390599956226))",91.97
27,449,415,92.43%,30,6.68%,4,0.89%,Ward 7,0.0000365619861586,07027,0.0283763839658,27.0,7.0,"POLYGON ((-87.57289400025786 41.713146999634375, -87.57637699989857 41.717006000426636, -87.57566500033948 41.717068999734586, -87.57519100006459 41.71655799955209, -87.57535500043286 41.72246899964465, -87.57171599989346 41.7225139999212, -87.57167399975526 41.72069000034327, -87.57123700028728 41.72068800025108, -87.57104000019581 41.720536000436134, -87.57091900001183 41.71526800031801, -87.5706550004279 41.71527000041027, -87.57063100022043 41.713443999840756, -87.57237000037522 41.713412000163714, -87.57289400025786 41.713146999634375))",92.43
28,283,264,93.29%,17,6.01%,2,0.71%,Ward 7,0.000171764888471,07028,0.0631656640944,28.0,7.0,"POLYGON ((-87.58605099995367 41.70776499965506, -87.58514999977263 41.70953400029396, -87.58487100039633 41.71113400033391, -87.5851269996113 41.722338999944945, -87.57535500043286 41.72246899964465, -87.57519100006459 41.71655799955209, -87.57566500033948 41.717068999734586, -87.57637699989857 41.717006000426636, -87.57289400025786 41.713146999634375, -87.57237000037522 41.713412000163714, -87.56912700011094 41.70985599985454, -87.56996600013076 41.70986600031574, -87.56918500008766 41.708952000434515, -87.56918199994931 41.708593000066976, -87.56875500004315 41.70847099983683, -87.56872799969739 41.70803699960788, -87.58605099995367 41.70776499965506))",93.29
29,430,401,93.26%,24,5.58%,5,1.16%,Ward 7,0.0000300467097231,07029,0.0267360630005,29.0,7.0,"POLYGON ((-87.56875500004315 41.70847099983683, -87.56918199994931 41.708593000066976, -87.56918500008766 41.708952000434515, -87.56996600013076 41.70986600031574, -87.56912700011094 41.70985599985454, -87.57237000037522 41.713412000163714, -87.56458600024366 41.71352600002496, -87.56453699978266 41.70989599990053, -87.56513999971116 41.70988700038481, -87.56511700044916 41.7085259996752, -87.56451699975969 41.70853600013634, -87.56451100038231 41.708102999953546, -87.56872799969739 41.70803699960788, -87.56875500004315 41.70847099983683))",93.26
30,0,0,0.00%,0,0.00%,0,0.00%,Ward 7,0.0000269698461821,07030,0.0215800026231,30.0,7.0,"POLYGON ((-87.56453699978266 41.70989599990053, -87.56458600024366 41.71352600002496, -87.56098499965799 41.713573000393694, -87.55974900021613 41.71341899958719, -87.55966199980139 41.70816800025306, -87.56451100038231 41.708102999953546, -87.56451699975969 41.70853600013634, -87.56511700044916 41.7085259996752, -87.56513999971116 41.70988700038481, -87.56453699978266 41.70989599990053))",0.0
31,177,162,91.53%,10,5.65%,5,2.82%,Ward 7,0.0000498098042979,07031,0.0384366575109,31.0,7.0,"POLYGON ((-87.57267600009732 41.707980999723404, -87.55966199980139 41.70816800025306, -87.55964499991677 41.706398999614166, -87.56267700034323 41.70639600037514, -87.56265300013581 41.704583000405194, -87.5656529999859 41.70462100035895, -87.56571500014712 41.701782999885616, -87.56540200010221 41.701250999634, -87.56746199977141 41.70110900028021, -87.57366299974764 41.707965999930984, -87.57267600009732 41.707980999723404))",91.53
1,813,711,87.45%,78,9.59%,24,2.95%,Ward 8,0.000102599774888,08001,0.0553290610253,1.0,8.0,"POLYGON ((-87.58812800040687 41.751467999648526, -87.59822300009137 41.758651999989866, -87.59552299968664 41.75869600022031, -87.5951300004491 41.760555999659694, -87.59327799957998 41.76052900021323, -87.59335599957967 41.76508299978065, -87.59404800001516 41.76507700040332, -87.59382599967013 41.766003999984655, -87.58632700009093 41.76606099991528, -87.58630299988351 41.76514299984961, -87.5858970000465 41.765145999987965, -87.58587299983901 41.764238000383436, -87.58850899999032 41.76421600026827, -87.58841600019821 41.760568000213084, -87.58618499983783 41.7605890002822, -87.58613600027616 41.75876399975886, -87.58573799990876 41.758767999943295, -87.58565899986291 41.75150799969446, -87.58812800040687 41.751467999648526))",87.45
2,380,342,90.00%,31,8.16%,7,1.84%,Ward 8,0.0000629761758329,08002,0.0314241657964,2.0,8.0,"POLYGON ((-87.60525000038719 41.75310699968833, -87.60539099969486 41.75858000026687, -87.59822300009137 41.758651999989866, -87.59571500044689 41.75685799999678, -87.59594200012316 41.756856999950635, -87.59719700044116 41.751368999579704, -87.60521499967246 41.751286000248726, -87.60525000038719 41.75310699968833))",90.0
3,327,310,94.80%,13,3.98%,4,1.22%,Ward 8,0.000025452438318,08003,0.0242826140983,3.0,8.0,"POLYGON ((-87.59702399965784 41.752108000383934, -87.59594200012316 41.756856999950635, -87.59571500044689 41.75685799999678, -87.58812800040687 41.751467999648526, -87.59719700044116 41.751368999579704, -87.59702399965784 41.752108000383934))",94.8
4,753,697,92.56%,44,5.84%,12,1.59%,Ward 8,0.0000486209846404,08004,0.0334993091476,4.0,8.0,"POLYGON ((-87.58579799997767 41.755168000303, -87.58573799990876 41.758767999943295, -87.58613600027616 41.75876399975886, -87.58618499983783 41.7605890002822, -87.57858900028208 41.76066900037409, -87.57853599963664 41.75885000012743, -87.58104200008819 41.758821999735574, -87.58086700011194 41.75154499960211, -87.58565899986291 41.75150799969446, -87.58579799997767 41.755168000303))",92.56
5,0,0,0.00%,0,0.00%,0,0.00%,Ward 8,0.0000288297819112,08005,0.0243193311174,5.0,8.0,"POLYGON ((-87.57600799996919 41.752607000013086, -87.57614199985335 41.7588760004271, -87.57246100007507 41.75891999975824, -87.57236099996015 41.75346900019423, -87.57114200040297 41.753483999986656, -87.57110599964216 41.75166799987835, -87.57598199966952 41.75160599971719, -87.57600799996919 41.752607000013086))",0.0
6,801,736,91.89%,54,6.74%,11,1.37%,Ward 8,0.000048682350827,08006,0.0290398944604,6.0,8.0,"POLYGON ((-87.57586699976218 41.7449290002732, -87.57598199966952 41.75160599971719, -87.57110599964216 41.75166799987835, -87.57107700010346 41.74985199977004, -87.56863900008972 41.74988200025416, -87.56855699990558 41.74442999974473, -87.57562800043183 41.744340000090965, -87.57585700020036 41.744503999559996, -87.57586699976218 41.7449290002732))",91.89
7,498,459,92.17%,32,6.43%,7,1.41%,Ward 8,0.0000515099367851,08007,0.032571834241,7.0,8.0,"POLYGON ((-87.57581900024661 41.74276300021233, -87.58579900002377 41.749889999723734, -87.58582400027734 41.751505999602266, -87.57598199966952 41.75160599971719, -87.57581900024661 41.74276300021233))",92.17
8,910,859,94.40%,42,4.62%,9,0.99%,Ward 8,0.0000543302349213,08008,0.0308046855449,8.0,8.0,"POLYGON ((-87.58556700011695 41.73328100001817, -87.58563699974769 41.73691300023484, -87.5757180000856 41.73705599963473, -87.57558600029364 41.731584000001654, -87.5855300002093 41.73144800002523, -87.58556700011695 41.73328100001817))",94.4
9,687,625,90.98%,51,7.42%,11,1.60%,Ward 8,0.0000461890076158,08009,0.0274659952022,9.0,8.0,"POLYGON ((-87.59891000029626 41.744094999584604, -87.5972350003949 41.75136899957971, -87.59183699967775 41.75142500036355, -87.59166699993204 41.74412900025322, -87.59891000029626 41.744094999584604))",90.98
10,848,750,88.44%,85,10.02%,13,1.53%,Ward 8,0.0000515997804139,08010,0.0289347578682,10.0,8.0,"POLYGON ((-87.60508399992659 41.74579799987783, -87.60521499967246 41.751286000248726, -87.5972350003949 41.75136899957971, -87.59891999985808 41.744044999976836, -87.60503300027273 41.74397000011544, -87.60508399992659 41.74579799987783))",88.44
11,659,603,91.50%,45,6.83%,11,1.67%,Ward 8,0.0000380615611749,08011,0.0252324097773,11.0,8.0,"POLYGON ((-87.6048750001811 41.73846299976771, -87.60503300027273 41.74397000011544, -87.59891999985808 41.744044999976836, -87.60054500015161 41.73670799977441, -87.60482299958176 41.7366489997516, -87.6048750001811 41.73846299976771))",91.5
12,634,593,93.53%,38,5.99%,3,0.47%,Ward 8,0.0000684184003014,08012,0.0335470888471,12.0,8.0,"POLYGON ((-87.60054500015161 41.73670799977441, -87.59891999985808 41.744044999976836, -87.59045099961389 41.7441419999534, -87.59027599963764 41.73685200011976, -87.60054500015161 41.73670799977441))",93.53
